Exp_name,Window_size,Sign_thres,Detection_end,Det_acc,Ref_dist,Det_dist,KS_result,Drift_signaled,Real_drift,Total_Training_time
2_Response_uncertainty,500,0.01,1000,0.966,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1001,0.966,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1002,0.966,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1003,0.966,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1004,0.966,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1005,0.966,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1006,0.966,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1007,0.966,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1008,0.966,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1009,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1010,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1011,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1012,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1013,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1014,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1015,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1016,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1017,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1018,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1019,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1020,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1021,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1022,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1023,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1024,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1025,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1026,0.968,,,0.027200130055278993,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1027,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1028,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1029,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1030,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1031,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1032,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1033,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1034,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1035,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1036,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1037,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1038,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1039,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1040,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1041,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1042,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1043,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1044,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1045,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1046,0.968,,,0.03269013251541786,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1047,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1048,0.968,,,0.03912975502324012,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1049,0.968,,,0.046649053727068845,False,False,0.012302160263061523
2_Response_uncertainty,500,0.01,1050,0.966,,,0.046649053727068845,False,False,0.012302160263061523
