Exp_name,Window_size,Sign_thres,Detection_end,Det_acc,Ref_dist,Det_dist,KS_result,Drift_signaled,Real_drift,Total_Training_time
2_Response_uncertainty,500,0.001,1000,0.942,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1001,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1002,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1003,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1004,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1005,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1006,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1007,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1008,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1009,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1010,0.944,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1011,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1012,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1013,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1014,0.942,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1015,0.942,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1016,0.942,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1017,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1018,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1019,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1020,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1021,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1022,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1023,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1024,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1025,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1026,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1027,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1028,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1029,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1030,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1031,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1032,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1033,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1034,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1035,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1036,0.948,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1037,0.948,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1038,0.948,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1039,0.948,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1040,0.948,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1041,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1042,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1043,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1044,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1045,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1046,0.948,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1047,0.946,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1048,0.946,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1049,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1050,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1051,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1052,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1053,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1054,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1055,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1056,0.946,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1057,0.946,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1058,0.946,,,0.0043334485784834245,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1059,0.946,,,0.0043334485784834245,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1060,0.946,,,0.003462488562955534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1061,0.946,,,0.003462488562955534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1062,0.946,,,0.0043334485784834245,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1063,0.946,,,0.0043334485784834245,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1064,0.946,,,0.005401503365119516,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1065,0.946,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1066,0.948,,,0.006705519078626932,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1067,0.948,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1068,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1069,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1070,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1071,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1072,0.946,,,0.008290637497101981,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1073,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1074,0.946,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1075,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1076,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1077,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1078,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1079,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1080,0.948,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1081,0.948,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1082,0.948,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1083,0.948,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1084,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1085,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1086,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1087,0.948,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1088,0.95,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1089,0.95,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1090,0.95,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1091,0.95,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1092,0.948,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1093,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1094,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1095,0.948,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1096,0.946,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1097,0.946,,,0.01860405107456359,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1098,0.946,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1099,0.944,,,0.015292943042403034,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1100,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1101,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1102,0.944,,,0.012520344729934534,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1103,0.944,,,0.010208977024219837,False,False,0.019947528839111328
2_Response_uncertainty,500,0.001,1104,0.944,,,0.010208977024219837,False,False,0.019947528839111328
